name_display,product_url,category,category_url,active_substance,atc_code,confidence
Lactostop 14.000 FCC Tabletten im Spender 80 St,https://www.docmorris.de/lactostop-14000-fcc-tabletten-im-spender/09718265,AllergieAllergie,https://www.docmorris.de/arzneimittel-gesundheit/allergie,,,0.0
Lactrase 18.000 FCC Laktase Tabletten im Nachfüllpack 200 St,https://www.docmorris.de/lactrase-18000-fcc-laktase-tabletten-im-nachfuellpack/18684016,AllergieAllergie,https://www.docmorris.de/arzneimittel-gesundheit/allergie,,,0.0
Casa Sana DARMREINIGUNG 1000 ml,https://www.docmorris.de/casa-sana-darmreinigung/04653012,AllergieAllergie,https://www.docmorris.de/arzneimittel-gesundheit/allergie,,,0.0
RHINO-PFLÜGER NASENSPRAY 15 ml,https://www.docmorris.de/rhinopflueger-nasenspray/17553401,AllergieAllergie,https://www.docmorris.de/arzneimittel-gesundheit/allergie,,,0.0
Bioderma Sensibio Ar+ 40 ml,https://www.docmorris.de/bioderma-sensibio-ar/19515600,AllergieAllergie,https://www.docmorris.de/arzneimittel-gesundheit/allergie,,,0.0
Ägyptisches Schwarzkümmelöl Kapseln 500mg 180 St,https://www.docmorris.de/aegyptisches-schwarzkuemmeloel-kapseln-500mg/03074766,AllergieAllergie,https://www.docmorris.de/arzneimittel-gesundheit/allergie,,,0.0
Momekort Nasenspray 10 g,https://www.docmorris.de/momekort-nasenspray/14406622,AllergieAllergie,https://www.docmorris.de/arzneimittel-gesundheit/allergie,,,0.0
Levocetirizin-ratiopharm 5 mg Filmtablet 100 St,https://www.docmorris.de/levocetirizinratiopharm-5-mg-filmtablet/15197758,AllergieAllergie,https://www.docmorris.de/arzneimittel-gesundheit/allergie,Cetirizine,R06AE07,0.9
"Rhinivict Nasal 0,05 mg Nasendosierspray 10 ml",https://www.docmorris.de/rhinivict-nasal-005-mg-nasendosierspray/04054725,AllergieAllergie,https://www.docmorris.de/arzneimittel-gesundheit/allergie,,,0.0
Nasic Mometason Heuschnupfenspray 10 g,https://www.docmorris.de/nasic-mometason-heuschnupfenspray/19176457,AllergieAllergie,https://www.docmorris.de/arzneimittel-gesundheit/allergie,Mometasone,R01AD09,0.9
RCPflege N Nasen und Rachenspray 20 ml,https://www.docmorris.de/rcpflege-n-nasen-und-rachenspray/06415162,AllergieAllergie,https://www.docmorris.de/arzneimittel-gesundheit/allergie,,,0.0
CETIRIZIN beta 90 St,https://www.docmorris.de/cetirizin-beta/15785277,AllergieAllergie,https://www.docmorris.de/arzneimittel-gesundheit/allergie,Cetirizine,R06AE07,0.9
BIODERMA Atoderm Intensive baume 500 ml,https://www.docmorris.de/bioderma-atoderm-intensive-baume/11539050,AllergieAllergie,https://www.docmorris.de/arzneimittel-gesundheit/allergie,,,0.0
"Azela-vision MD sine 0,5 mg/ml 6 ml",https://www.docmorris.de/azelavision-md-sine-05-mgml/10169131,AllergieAllergie,https://www.docmorris.de/arzneimittel-gesundheit/allergie,,,0.0
DoppelherzPharma Allergo-Azelind 6 ml,https://www.docmorris.de/doppelherzpharma-allergoazelind/17273707,AllergieAllergie,https://www.docmorris.de/arzneimittel-gesundheit/allergie,,,0.0
Loratadin ratiopharm 10mg 20 St,https://www.docmorris.de/loratadin-ratiopharm-10mg/00142740,AllergieAllergie,https://www.docmorris.de/arzneimittel-gesundheit/allergie,Loratadine,R06AX13,0.9
Fenistil Dragees - Reimport 20 St,https://www.docmorris.de/fenistil-dragees-reimport/04959596,AllergieAllergie,https://www.docmorris.de/arzneimittel-gesundheit/allergie,,,0.0
Xusal 5 mg Filmtabletten 100 St,https://www.docmorris.de/xusal-5-mg-filmtabletten/15435287,AllergieAllergie,https://www.docmorris.de/arzneimittel-gesundheit/allergie,,,0.0
Avitale Lactase 14000 FCC 80 St,https://www.docmorris.de/avitale-lactase-14000-fcc/10326122,AllergieAllergie,https://www.docmorris.de/arzneimittel-gesundheit/allergie,,,0.0
"LoranoPro 0,5mg/ml 50 ml",https://www.docmorris.de/loranopro-05mgml/10090211,AllergieAllergie,https://www.docmorris.de/arzneimittel-gesundheit/allergie,,,0.0
Pentatop 200mg 50 St,https://www.docmorris.de/pentatop-200mg/04843505,AllergieAllergie,https://www.docmorris.de/arzneimittel-gesundheit/allergie,,,0.0
"Azelastin Micro Labs 0,5 mg/ml 6 ml",https://www.docmorris.de/azelastin-micro-labs-05-mgml/15561394,AllergieAllergie,https://www.docmorris.de/arzneimittel-gesundheit/allergie,Azelastine,R01AC03,0.9
Levoceti-abz 5 mg Filmtabletten 100 St,https://www.docmorris.de/levocetiabz-5-mg-filmtabletten/15318802,AllergieAllergie,https://www.docmorris.de/arzneimittel-gesundheit/allergie,,,0.0
Levocetirizin TAD 5mg Filmtabletten 100 St,https://www.docmorris.de/levocetirizin-tad-5mg-filmtabletten/09244910,AllergieAllergie,https://www.docmorris.de/arzneimittel-gesundheit/allergie,Cetirizine,R06AE07,0.9
mosquito Zeckenpinzette 1 St,https://www.docmorris.de/mosquito-zeckenpinzette/06129367,AllergieAllergie,https://www.docmorris.de/arzneimittel-gesundheit/allergie,,,0.0
BIODERMA Sensibio eye+ Creme 15ml 15 ml,https://www.docmorris.de/bioderma-sensibio-eye-creme-15ml/09226881,AllergieAllergie,https://www.docmorris.de/arzneimittel-gesundheit/allergie,,,0.0
Cetirizin STADA 10mg Filmtabletten 100 St,https://www.docmorris.de/cetirizin-stada-10mg-filmtabletten/02246627,AllergieAllergie,https://www.docmorris.de/arzneimittel-gesundheit/allergie,Cetirizine,R06AE07,0.9
Cetirizin Aristo Allergiesaft 1 mg/ml 150 ml,https://www.docmorris.de/cetirizin-aristo-allergiesaft-1-mgml/13714528,AllergieAllergie,https://www.docmorris.de/arzneimittel-gesundheit/allergie,Cetirizine,R06AE07,0.9
Klosterfrau Allergin Globuli 10 g,https://www.docmorris.de/klosterfrau-allergin-globuli/04629775,AllergieAllergie,https://www.docmorris.de/arzneimittel-gesundheit/allergie,,,0.0
Desloratadin Glenmark 5 mg Tabletten 100 St,https://www.docmorris.de/desloratadin-glenmark-5-mg-tabletten/09782961,AllergieAllergie,https://www.docmorris.de/arzneimittel-gesundheit/allergie,Loratadine,R06AX13,0.9
Vividrin Mometason Heuschnupfennasenspray 10 g,https://www.docmorris.de/vividrin-mometason-heuschnupfennasenspray/16581341,AllergieAllergie,https://www.docmorris.de/arzneimittel-gesundheit/allergie,Mometasone,R01AD09,0.9
Xailin Hydrate Augentropfen 10 ml,https://www.docmorris.de/xailin-hydrate-augentropfen/10713505,AllergieAllergie,https://www.docmorris.de/arzneimittel-gesundheit/allergie,,,0.0
Desloratadin ratiopharm 50 St,https://www.docmorris.de/desloratadin-ratiopharm/15397606,AllergieAllergie,https://www.docmorris.de/arzneimittel-gesundheit/allergie,Loratadine,R06AX13,0.9
Heumann Desloratadin 5 mg Filmtabletten 50 St,https://www.docmorris.de/heumann-desloratadin-5-mg-filmtabletten/16938174,AllergieAllergie,https://www.docmorris.de/arzneimittel-gesundheit/allergie,Loratadine,R06AX13,0.9
Vitabay Biotin 10 mg Depot + Selen 110 mcg + Zink 10 mg 180 St,https://www.docmorris.de/vitabay-biotin-10-mg-depot-selen-110-mcg-zink-10-mg/19307095,AllergieAllergie,https://www.docmorris.de/arzneimittel-gesundheit/allergie,,,0.0
Bioderma Sensibio H2O Mizellenwasser 100 ml,https://www.docmorris.de/bioderma-sensibio-h2o-mizellenwasser/09766614,AllergieAllergie,https://www.docmorris.de/arzneimittel-gesundheit/allergie,,,0.0
NeilMed NasoGel Spray 30 ml,https://www.docmorris.de/neilmed-nasogel-spray/18352797,AllergieAllergie,https://www.docmorris.de/arzneimittel-gesundheit/allergie,,,0.0
Avitale Lactase 3500 FCC 100 St,https://www.docmorris.de/avitale-lactase-3500-fcc/10183674,AllergieAllergie,https://www.docmorris.de/arzneimittel-gesundheit/allergie,,,0.0
Tavegil Tabletten - Reimport 50 St,https://www.docmorris.de/tavegil-tabletten-reimport/04966001,AllergieAllergie,https://www.docmorris.de/arzneimittel-gesundheit/allergie,,,0.0
Bioderma Sensibio H2O Mizellenwasser 250 ml,https://www.docmorris.de/bioderma-sensibio-h2o-mizellenwasser/00322382,AllergieAllergie,https://www.docmorris.de/arzneimittel-gesundheit/allergie,,,0.0
Deslora-Denk 5 mg Filmtabletten 100 St,https://www.docmorris.de/desloradenk-5-mg-filmtabletten/16606199,AllergieAllergie,https://www.docmorris.de/arzneimittel-gesundheit/allergie,,,0.0
"Xailin HA 0,2% Plus Augentropfen 10 ml",https://www.docmorris.de/xailin-ha-02-plus-augentropfen/18352515,AllergieAllergie,https://www.docmorris.de/arzneimittel-gesundheit/allergie,,,0.0
Dermaplant Salbe 75 g,https://www.docmorris.de/dermaplant-salbe/01713529,AllergieAllergie,https://www.docmorris.de/arzneimittel-gesundheit/allergie,,,0.0
Mikroveda Life 33 Bakterienstämme + 20 Kräuter Bio 1 l,https://www.docmorris.de/mikroveda-life-33-bakterienstaemme-20-kraeuter-bio/19400535,AllergieAllergie,https://www.docmorris.de/arzneimittel-gesundheit/allergie,,,0.0
Loratadin-1 A Pharma Tabletten 100 St,https://www.docmorris.de/loratadin1-a-pharma-tabletten/01879129,AllergieAllergie,https://www.docmorris.de/arzneimittel-gesundheit/allergie,Loratadine,R06AX13,0.9
Heuschnupfenmittel DHU Mischung 100 ml,https://www.docmorris.de/heuschnupfenmittel-dhu-mischung/02096458,AllergieAllergie,https://www.docmorris.de/arzneimittel-gesundheit/allergie,,,0.0
Schwarzkümmelöl Kapseln + Vitamin E 60 St,https://www.docmorris.de/schwarzkuemmeloel-kapseln-vitamin-e/00746550,AllergieAllergie,https://www.docmorris.de/arzneimittel-gesundheit/allergie,,,0.0
Aveeno Dermexa Emollientien Creme 200 ml,https://www.docmorris.de/aveeno-dermexa-emollientien-creme/19342861,AllergieAllergie,https://www.docmorris.de/arzneimittel-gesundheit/allergie,,,0.0
Stérimar Allergie Meerwasser Nasenspray 100 ml,https://www.docmorris.de/sterimar-allergie-meerwasser-nasenspray/17617199,AllergieAllergie,https://www.docmorris.de/arzneimittel-gesundheit/allergie,,,0.0
"Vividrin ectoin EDO Augentropfen - allergisch gereizte Augen 10X0,5 ml",https://www.docmorris.de/vividrin-ectoin-edo-augentropfen-allergisch-gereizte-augen/11331415,AllergieAllergie,https://www.docmorris.de/arzneimittel-gesundheit/allergie,,,0.0
Abtei Allergie Schutz Nasen-Gel-Spray 20 ml,https://www.docmorris.de/abtei-allergie-schutz-nasengelspray/11483585,AllergieAllergie,https://www.docmorris.de/arzneimittel-gesundheit/allergie,,,0.0
Lactrase 32.000 Fcc Tabletten Teilbar Im Spender 2X40 St,https://www.docmorris.de/lactrase-32000-fcc-tabletten-teilbar-im-spender/18707817,AllergieAllergie,https://www.docmorris.de/arzneimittel-gesundheit/allergie,,,0.0
SinusRinse Nasendusche mit 10 Beuteln Nasenspülsalz 1 P,https://www.docmorris.de/sinusrinse-nasendusche-mit-10-beuteln-nasenspuelsalz/15297253,AllergieAllergie,https://www.docmorris.de/arzneimittel-gesundheit/allergie,,,0.0
Heumann LORATADIN 10 20 St,https://www.docmorris.de/heumann-loratadin-10/01476621,AllergieAllergie,https://www.docmorris.de/arzneimittel-gesundheit/allergie,Loratadine,R06AX13,0.9
Linola Nasen-balsam 6 ml,https://www.docmorris.de/linola-nasenbalsam/16829137,AllergieAllergie,https://www.docmorris.de/arzneimittel-gesundheit/allergie,,,0.0
Bitosen 20 mg Schmelztabletten 30 St,https://www.docmorris.de/bitosen-20-mg-schmelztabletten/18890543,AllergieAllergie,https://www.docmorris.de/arzneimittel-gesundheit/allergie,,,0.0
Lactrase 3.300 FCC Laktase Kapseln 300 St,https://www.docmorris.de/lactrase-3300-fcc-laktase-kapseln/12412788,AllergieAllergie,https://www.docmorris.de/arzneimittel-gesundheit/allergie,,,0.0
Lactrase 1.500 FCC Laktase Kapseln 100 St,https://www.docmorris.de/lactrase-1500-fcc-laktase-kapseln/09175787,AllergieAllergie,https://www.docmorris.de/arzneimittel-gesundheit/allergie,,,0.0
Doppelherz aktiv Lactase 4.500 120 St,https://www.docmorris.de/doppelherz-aktiv-lactase-4500/12894563,AllergieAllergie,https://www.docmorris.de/arzneimittel-gesundheit/allergie,,,0.0
Histabakt Bakterienkulturen-mischung Vegan Kapseln 90 St,https://www.docmorris.de/histabakt-bakterienkulturenmischung-vegan-kapseln/18197598,AllergieAllergie,https://www.docmorris.de/arzneimittel-gesundheit/allergie,,,0.0
Luffanest Tabletten 100 St,https://www.docmorris.de/luffanest-tabletten/01828511,AllergieAllergie,https://www.docmorris.de/arzneimittel-gesundheit/allergie,,,0.0
Lactrase 6.000 FCC Laktase Kapseln 100 St,https://www.docmorris.de/lactrase-6000-fcc-laktase-kapseln/09545296,AllergieAllergie,https://www.docmorris.de/arzneimittel-gesundheit/allergie,,,0.0
Lactrase 3.300 FCC Laktase Tabletten im Klickspender 100 St,https://www.docmorris.de/lactrase-3300-fcc-laktase-tabletten-im-klickspender/09545215,AllergieAllergie,https://www.docmorris.de/arzneimittel-gesundheit/allergie,,,0.0
Solaray Quercetin 500 mg 90 St,https://www.docmorris.de/solaray-quercetin-500-mg/15880320,AllergieAllergie,https://www.docmorris.de/arzneimittel-gesundheit/allergie,,,0.0
Lactostop 3.300 FCC Tabletten Klickspender 2X100 St,https://www.docmorris.de/lactostop-3300-fcc-tabletten-klickspender/10941761,AllergieAllergie,https://www.docmorris.de/arzneimittel-gesundheit/allergie,,,0.0
Klosterfrau Allergin Tabletten 50 St,https://www.docmorris.de/klosterfrau-allergin-tabletten/05961218,AllergieAllergie,https://www.docmorris.de/arzneimittel-gesundheit/allergie,,,0.0
Allvent Intens Kapseln 60 St,https://www.docmorris.de/allvent-intens-kapseln/16881391,AllergieAllergie,https://www.docmorris.de/arzneimittel-gesundheit/allergie,,,0.0
Klosterfrau Allergin flüssig 30 ml,https://www.docmorris.de/klosterfrau-allergin-fluessig/02855556,AllergieAllergie,https://www.docmorris.de/arzneimittel-gesundheit/allergie,,,0.0
PEAK FLOW Meter asmaPLAN+ 1 St,https://www.docmorris.de/peak-flow-meter-asmaplan/07186278,AllergieAllergie,https://www.docmorris.de/arzneimittel-gesundheit/allergie,,,0.0
Lithiumorotat 1 Mg Gph Kap 90 St,https://www.docmorris.de/lithiumorotat-1-mg-gph-kap/19407431,AllergieAllergie,https://www.docmorris.de/arzneimittel-gesundheit/allergie,,,0.0
Bioderma Sensibio Defensive Creme Tube 40ml 40 ml,https://www.docmorris.de/bioderma-sensibio-defensive-creme-tube-40ml/17919316,AllergieAllergie,https://www.docmorris.de/arzneimittel-gesundheit/allergie,,,0.0
Allvent 60 St,https://www.docmorris.de/allvent/05884185,AllergieAllergie,https://www.docmorris.de/arzneimittel-gesundheit/allergie,,,0.0
pure encapsulations Quercetin 120 St,https://www.docmorris.de/pure-encapsulations-quercetin/09205092,AllergieAllergie,https://www.docmorris.de/arzneimittel-gesundheit/allergie,,,0.0
"Allergo-vision sine 0,25 mg/ml 50X0,4 ml",https://www.docmorris.de/allergovision-sine-025-mgml/10037725,AllergieAllergie,https://www.docmorris.de/arzneimittel-gesundheit/allergie,,,0.0
Nasanita Nasenschmetterling 1 St,https://www.docmorris.de/nasanita-nasenschmetterling/00477653,AllergieAllergie,https://www.docmorris.de/arzneimittel-gesundheit/allergie,,,0.0
Zyrtec 10 mg Filmtabletten 20 St,https://www.docmorris.de/zyrtec-10-mg-filmtabletten/04394326,AllergieAllergie,https://www.docmorris.de/arzneimittel-gesundheit/allergie,,,0.0
Weleda Heuschnupfenspray 20 ml,https://www.docmorris.de/weleda-heuschnupfenspray/01589928,AllergieAllergie,https://www.docmorris.de/arzneimittel-gesundheit/allergie,,,0.0
allergoLoges 50 ml,https://www.docmorris.de/allergologes/00910512,AllergieAllergie,https://www.docmorris.de/arzneimittel-gesundheit/allergie,,,0.0
Desloratadin TAD 5 mg Filmtabletten 100 St,https://www.docmorris.de/desloratadin-tad-5-mg-filmtabletten/16507741,AllergieAllergie,https://www.docmorris.de/arzneimittel-gesundheit/allergie,Loratadine,R06AX13,0.9
Vitabay Vitamin D3 K2 5000 IE 180 St,https://www.docmorris.de/vitabay-vitamin-d3-k2-5000-ie/18236281,AllergieAllergie,https://www.docmorris.de/arzneimittel-gesundheit/allergie,,,0.0
BIODERMA Sensibio Defensive Rich beruhigende Creme 40 ml,https://www.docmorris.de/bioderma-sensibio-defensive-rich-beruhigende-creme/17919322,AllergieAllergie,https://www.docmorris.de/arzneimittel-gesundheit/allergie,,,0.0
"Ketotifen Stulln UD Augentropfen Einzeld 20X0,4 ml",https://www.docmorris.de/ketotifen-stulln-ud-augentropfen-einzeld/07004515,AllergieAllergie,https://www.docmorris.de/arzneimittel-gesundheit/allergie,,,0.0
Schwarzkümmelöl Ägyptisch Pur 100 ml,https://www.docmorris.de/schwarzkuemmeloel-aegyptisch-pur/03134178,AllergieAllergie,https://www.docmorris.de/arzneimittel-gesundheit/allergie,,,0.0
BIODERMA Atoderm Intensive eye Reinigung & Augencreme 100 ml,https://www.docmorris.de/bioderma-atoderm-intensive-eye-reinigung-augencreme/17612701,AllergieAllergie,https://www.docmorris.de/arzneimittel-gesundheit/allergie,,,0.0
Loratadin STADA 10mg Tabletten 100 St,https://www.docmorris.de/loratadin-stada-10mg-tabletten/01592474,AllergieAllergie,https://www.docmorris.de/arzneimittel-gesundheit/allergie,Loratadine,R06AX13,0.9
Widmer Proderm Gel F.die Augenpartie O.p. 15 ml,https://www.docmorris.de/widmer-proderm-gel-fdie-augenpartie-op/19337831,AllergieAllergie,https://www.docmorris.de/arzneimittel-gesundheit/allergie,,,0.0
Levocetirizin STADA® 5 mg Filmtabletten 100 St,https://www.docmorris.de/levocetirizin-stada-5-mg-filmtabletten/15745645,AllergieAllergie,https://www.docmorris.de/arzneimittel-gesundheit/allergie,Cetirizine,R06AE07,0.9
Eucerin pH5 Waschlotion 4X400 ml,https://www.docmorris.de/eucerin-ph5-waschlotion/80030854,AllergieAllergie,https://www.docmorris.de/arzneimittel-gesundheit/allergie,,,0.0
Lithiumorotat 1 Mg Gph Kap 180 St,https://www.docmorris.de/lithiumorotat-1-mg-gph-kap/19407454,AllergieAllergie,https://www.docmorris.de/arzneimittel-gesundheit/allergie,,,0.0
Schwarzkümmel Ägypten + E Kapseln 60 St,https://www.docmorris.de/schwarzkuemmel-aegypten-e-kapseln/01248305,AllergieAllergie,https://www.docmorris.de/arzneimittel-gesundheit/allergie,,,0.0
Lithiumorotat 1 Mg Gph Kap 360 St,https://www.docmorris.de/lithiumorotat-1-mg-gph-kap/19407460,AllergieAllergie,https://www.docmorris.de/arzneimittel-gesundheit/allergie,,,0.0
BIODERMA Atoderm Intensive baume Nährender Körperbalsam 75 ml,https://www.docmorris.de/bioderma-atoderm-intensive-baume-naehrender-koerperbalsam/11027031,AllergieAllergie,https://www.docmorris.de/arzneimittel-gesundheit/allergie,,,0.0
Spenglersan Allergie-Set 1 P,https://www.docmorris.de/spenglersan-allergieset/12450903,AllergieAllergie,https://www.docmorris.de/arzneimittel-gesundheit/allergie,,,0.0
DNCG ISO Lösung für einen Vernebler 50X2 ml,https://www.docmorris.de/dncg-iso-loesung-fuer-einen-vernebler/00633863,AllergieAllergie,https://www.docmorris.de/arzneimittel-gesundheit/allergie,,,0.0
Cetirizin AL 1 mg/ml Sirup 75 ml,https://www.docmorris.de/cetirizin-al-1-mgml-sirup/00097761,AllergieAllergie,https://www.docmorris.de/arzneimittel-gesundheit/allergie,Cetirizine,R06AE07,0.9
Bioderma Atoderm Intensive Gel-Creme 500 ml,https://www.docmorris.de/bioderma-atoderm-intensive-gelcreme/17265760,AllergieAllergie,https://www.docmorris.de/arzneimittel-gesundheit/allergie,,,0.0
ALLERGIKA Lipolotio Urea 5% 200 ml,https://www.docmorris.de/allergika-lipolotio-urea-5/06927293,AllergieAllergie,https://www.docmorris.de/arzneimittel-gesundheit/allergie,,,0.0
Schwarzkümmel Ägypt pur Kapseln 180 St,https://www.docmorris.de/schwarzkuemmel-aegypt-pur-kapseln/01050046,AllergieAllergie,https://www.docmorris.de/arzneimittel-gesundheit/allergie,,,0.0
Bepanthen WuHeilsalb+Vividrin Azel NSP 1 Set,https://www.docmorris.de/bepanthen-wuheilsalbvividrin-azel-nsp/80040191,AllergieAllergie,https://www.docmorris.de/arzneimittel-gesundheit/allergie,,,0.0
Bilastin Al 20 Mg Tabletten 20 St,https://www.docmorris.de/bilastin-al-20-mg-tabletten/19752866,AllergieAllergie,https://www.docmorris.de/arzneimittel-gesundheit/allergie,Bilastine,R06AX29,0.9
Levocamed Augentropfen 4 ml,https://www.docmorris.de/levocamed-augentropfen/15624812,AllergieAllergie,https://www.docmorris.de/arzneimittel-gesundheit/allergie,,,0.0
